chart_week,year,month,day,current_week,title,performer,last_week,peak_pos,wks_on_chart
2001-09-15,2001,September,15,2,Fallin',Alicia Keys,2,1,14
2001-09-15,2001,September,15,6,U Remind Me,Usher,7,1,14
2001-09-15,2001,September,15,12,Family Affair,Mary J. Blige,18,12,8
2001-09-15,2001,September,15,50,Bootylicious,Destiny's Child,37,1,15
2001-09-15,2001,September,15,64,How You Remind Me,Nickelback,75,64,2
2001-09-22,2001,September,22,1,I'm Real,Jennifer Lopez Featuring Ja Rule,1,1,12
2001-09-22,2001,September,22,2,Fallin',Alicia Keys,2,1,15
2001-09-22,2001,September,22,6,U Remind Me,Usher,6,1,15
2001-09-22,2001,September,22,9,Family Affair,Mary J. Blige,12,9,9
2001-09-22,2001,September,22,60,How You Remind Me,Nickelback,64,60,3
2001-09-22,2001,September,22,62,Bootylicious,Destiny's Child,50,1,16
2001-09-22,2001,September,22,93,U Got It Bad,Usher,NA,93,1
2001-09-29,2001,September,29,1,Fallin',Alicia Keys,2,1,16
2001-09-29,2001,September,29,2,I'm Real,Jennifer Lopez Featuring Ja Rule,1,1,13
2001-09-29,2001,September,29,5,U Remind Me,Usher,6,1,16
2001-09-29,2001,September,29,8,Family Affair,Mary J. Blige,9,8,10
2001-09-29,2001,September,29,58,How You Remind Me,Nickelback,60,58,4
2001-09-29,2001,September,29,83,Bootylicious,Destiny's Child,62,1,17
2001-09-29,2001,September,29,87,U Got It Bad,Usher,93,87,2
2001-10-06,2001,October,06,1,Fallin',Alicia Keys,1,1,17
2001-10-06,2001,October,06,2,I'm Real,Jennifer Lopez Featuring Ja Rule,2,1,14
2001-10-06,2001,October,06,5,Family Affair,Mary J. Blige,8,5,11
2001-10-06,2001,October,06,7,U Remind Me,Usher,5,1,17
2001-10-06,2001,October,06,53,How You Remind Me,Nickelback,58,53,5
2001-10-06,2001,October,06,59,U Got It Bad,Usher,87,59,3
2001-10-06,2001,October,06,90,Bootylicious,Destiny's Child,83,1,18
2001-10-13,2001,October,13,1,Fallin',Alicia Keys,1,1,18
2001-10-13,2001,October,13,2,I'm Real,Jennifer Lopez Featuring Ja Rule,2,1,15
2001-10-13,2001,October,13,4,Family Affair,Mary J. Blige,5,4,12
2001-10-13,2001,October,13,7,U Remind Me,Usher,7,1,18
2001-10-13,2001,October,13,32,U Got It Bad,Usher,59,32,4
2001-10-13,2001,October,13,43,How You Remind Me,Nickelback,53,43,6
2001-10-13,2001,October,13,98,Bootylicious,Destiny's Child,90,1,19
2001-10-20,2001,October,20,1,I'm Real,Jennifer Lopez Featuring Ja Rule,2,1,16
2001-10-20,2001,October,20,2,Fallin',Alicia Keys,1,1,19
2001-10-20,2001,October,20,3,Family Affair,Mary J. Blige,4,3,13
2001-10-20,2001,October,20,9,U Remind Me,Usher,7,1,19
2001-10-20,2001,October,20,21,U Got It Bad,Usher,32,21,5
2001-10-20,2001,October,20,36,How You Remind Me,Nickelback,43,36,7
2001-10-27,2001,October,27,1,I'm Real,Jennifer Lopez Featuring Ja Rule,1,1,17
2001-10-27,2001,October,27,2,Fallin',Alicia Keys,2,1,20
2001-10-27,2001,October,27,3,Family Affair,Mary J. Blige,3,3,14
2001-10-27,2001,October,27,14,U Remind Me,Usher,9,1,20
2001-10-27,2001,October,27,16,U Got It Bad,Usher,21,16,6
2001-10-27,2001,October,27,26,How You Remind Me,Nickelback,36,26,8
2001-11-03,2001,November,03,1,Family Affair,Mary J. Blige,3,1,15
2001-11-03,2001,November,03,2,I'm Real,Jennifer Lopez Featuring Ja Rule,1,1,18
2001-11-03,2001,November,03,3,Fallin',Alicia Keys,2,1,21
2001-11-03,2001,November,03,8,U Got It Bad,Usher,16,8,7
2001-11-03,2001,November,03,17,How You Remind Me,Nickelback,26,17,9
2001-11-03,2001,November,03,20,U Remind Me,Usher,14,1,21
2001-11-10,2001,November,10,1,Family Affair,Mary J. Blige,1,1,16
2001-11-10,2001,November,10,2,I'm Real,Jennifer Lopez Featuring Ja Rule,2,1,19
2001-11-10,2001,November,10,3,Fallin',Alicia Keys,3,1,22
2001-11-10,2001,November,10,6,U Got It Bad,Usher,8,6,8
2001-11-10,2001,November,10,11,How You Remind Me,Nickelback,17,11,10
2001-11-10,2001,November,10,27,U Remind Me,Usher,20,1,22
2001-11-17,2001,November,17,1,Family Affair,Mary J. Blige,1,1,17
2001-11-17,2001,November,17,2,I'm Real,Jennifer Lopez Featuring Ja Rule,2,1,20
2001-11-17,2001,November,17,4,Fallin',Alicia Keys,3,1,23
2001-11-17,2001,November,17,5,U Got It Bad,Usher,6,5,9
2001-11-17,2001,November,17,9,How You Remind Me,Nickelback,11,9,11
2001-11-17,2001,November,17,35,U Remind Me,Usher,27,1,23
2001-11-17,2001,November,17,84,Always On Time,Ja Rule Featuring Ashanti,NA,84,1
2001-11-24,2001,November,24,1,Family Affair,Mary J. Blige,1,1,18
2001-11-24,2001,November,24,2,U Got It Bad,Usher,5,2,10
2001-11-24,2001,November,24,4,I'm Real,Jennifer Lopez Featuring Ja Rule,2,1,21
2001-11-24,2001,November,24,5,How You Remind Me,Nickelback,9,5,12
2001-11-24,2001,November,24,7,Fallin',Alicia Keys,4,1,24
2001-11-24,2001,November,24,44,U Remind Me,Usher,35,1,24
2001-11-24,2001,November,24,56,Always On Time,Ja Rule Featuring Ashanti,84,56,2
2001-12-01,2001,December,01,1,Family Affair,Mary J. Blige,1,1,19
2001-12-01,2001,December,01,2,U Got It Bad,Usher,2,2,11
2001-12-01,2001,December,01,4,How You Remind Me,Nickelback,5,4,13
2001-12-01,2001,December,01,6,I'm Real,Jennifer Lopez Featuring Ja Rule,4,1,22
2001-12-01,2001,December,01,9,Fallin',Alicia Keys,7,1,25
2001-12-01,2001,December,01,31,Always On Time,Ja Rule Featuring Ashanti,56,31,3
2001-12-08,2001,December,08,1,Family Affair,Mary J. Blige,1,1,20
2001-12-08,2001,December,08,2,U Got It Bad,Usher,2,2,12
2001-12-08,2001,December,08,3,How You Remind Me,Nickelback,4,3,14
2001-12-08,2001,December,08,7,I'm Real,Jennifer Lopez Featuring Ja Rule,6,1,23
2001-12-08,2001,December,08,10,Fallin',Alicia Keys,9,1,26
2001-12-08,2001,December,08,20,Always On Time,Ja Rule Featuring Ashanti,31,20,4
2001-12-15,2001,December,15,1,U Got It Bad,Usher,2,1,13
2001-12-15,2001,December,15,2,Family Affair,Mary J. Blige,1,1,21
2001-12-15,2001,December,15,3,How You Remind Me,Nickelback,3,3,15
2001-12-15,2001,December,15,10,I'm Real,Jennifer Lopez Featuring Ja Rule,7,1,24
2001-12-15,2001,December,15,13,Always On Time,Ja Rule Featuring Ashanti,20,13,5
2001-12-15,2001,December,15,18,Fallin',Alicia Keys,10,1,27
2001-12-22,2001,December,22,1,How You Remind Me,Nickelback,3,1,16
2001-12-22,2001,December,22,2,U Got It Bad,Usher,1,1,14
2001-12-22,2001,December,22,3,Family Affair,Mary J. Blige,2,1,22
2001-12-22,2001,December,22,9,Always On Time,Ja Rule Featuring Ashanti,13,9,6
2001-12-22,2001,December,22,14,I'm Real,Jennifer Lopez Featuring Ja Rule,10,1,25
2001-12-22,2001,December,22,18,Fallin',Alicia Keys,18,1,28
2001-12-29,2001,December,29,1,How You Remind Me,Nickelback,1,1,17
2001-12-29,2001,December,29,2,U Got It Bad,Usher,2,1,15
2001-12-29,2001,December,29,3,Family Affair,Mary J. Blige,3,1,23
2001-12-29,2001,December,29,7,Always On Time,Ja Rule Featuring Ashanti,9,7,7
2001-12-29,2001,December,29,18,I'm Real,Jennifer Lopez Featuring Ja Rule,14,1,26
2001-12-29,2001,December,29,24,Fallin',Alicia Keys,18,1,29
2001-12-29,2001,December,29,74,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,NA,74,1
2002-01-05,2002,January,05,1,How You Remind Me,Nickelback,1,1,18
2002-01-05,2002,January,05,2,U Got It Bad,Usher,2,1,16
2002-01-05,2002,January,05,3,Family Affair,Mary J. Blige,3,1,24
2002-01-05,2002,January,05,5,Always On Time,Ja Rule Featuring Ashanti,7,5,8
2002-01-05,2002,January,05,26,I'm Real,Jennifer Lopez Featuring Ja Rule,18,1,27
2002-01-05,2002,January,05,29,Fallin',Alicia Keys,24,1,30
2002-01-05,2002,January,05,53,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,74,53,2
2002-01-12,2002,January,12,1,How You Remind Me,Nickelback,1,1,19
2002-01-12,2002,January,12,2,U Got It Bad,Usher,2,1,17
2002-01-12,2002,January,12,3,Family Affair,Mary J. Blige,3,1,25
2002-01-12,2002,January,12,6,Always On Time,Ja Rule Featuring Ashanti,5,5,9
2002-01-12,2002,January,12,19,Fallin',Alicia Keys,29,1,31
2002-01-12,2002,January,12,26,I'm Real,Jennifer Lopez Featuring Ja Rule,26,1,28
2002-01-12,2002,January,12,53,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,53,53,3
2002-01-19,2002,January,19,1,U Got It Bad,Usher,2,1,18
2002-01-19,2002,January,19,2,How You Remind Me,Nickelback,1,1,20
2002-01-19,2002,January,19,3,Family Affair,Mary J. Blige,3,1,26
2002-01-19,2002,January,19,5,Always On Time,Ja Rule Featuring Ashanti,6,5,10
2002-01-19,2002,January,19,25,Fallin',Alicia Keys,19,1,32
2002-01-19,2002,January,19,32,I'm Real,Jennifer Lopez Featuring Ja Rule,26,1,29
2002-01-19,2002,January,19,39,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,53,39,4
2002-01-26,2002,January,26,1,U Got It Bad,Usher,1,1,19
2002-01-26,2002,January,26,2,How You Remind Me,Nickelback,2,1,21
2002-01-26,2002,January,26,3,Always On Time,Ja Rule Featuring Ashanti,5,3,11
2002-01-26,2002,January,26,6,Family Affair,Mary J. Blige,3,1,27
2002-01-26,2002,January,26,16,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,39,16,5
2002-01-26,2002,January,26,31,Fallin',Alicia Keys,25,1,33
2002-01-26,2002,January,26,39,I'm Real,Jennifer Lopez Featuring Ja Rule,32,1,30
2002-02-02,2002,February,02,1,U Got It Bad,Usher,1,1,20
2002-02-02,2002,February,02,2,How You Remind Me,Nickelback,2,1,22
2002-02-02,2002,February,02,3,Always On Time,Ja Rule Featuring Ashanti,3,3,12
2002-02-02,2002,February,02,11,Family Affair,Mary J. Blige,6,1,28
2002-02-02,2002,February,02,12,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,16,12,6
2002-02-02,2002,February,02,36,Fallin',Alicia Keys,31,1,34
2002-02-02,2002,February,02,49,I'm Real,Jennifer Lopez Featuring Ja Rule,39,1,31
2002-02-09,2002,February,09,1,U Got It Bad,Usher,1,1,21
2002-02-09,2002,February,09,2,How You Remind Me,Nickelback,2,1,23
2002-02-09,2002,February,09,3,Always On Time,Ja Rule Featuring Ashanti,3,3,13
2002-02-09,2002,February,09,10,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,12,10,7
2002-02-09,2002,February,09,12,Family Affair,Mary J. Blige,11,1,29
2002-02-16,2002,February,16,1,U Got It Bad,Usher,1,1,22
2002-02-16,2002,February,16,2,How You Remind Me,Nickelback,2,1,24
2002-02-16,2002,February,16,3,Always On Time,Ja Rule Featuring Ashanti,3,3,14
2002-02-16,2002,February,16,4,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,10,4,8
2002-02-16,2002,February,16,14,Family Affair,Mary J. Blige,12,1,30
2002-02-16,2002,February,16,78,Foolish,Ashanti,NA,78,1
2002-02-23,2002,February,23,1,Always On Time,Ja Rule Featuring Ashanti,3,1,15
2002-02-23,2002,February,23,2,How You Remind Me,Nickelback,2,1,25
2002-02-23,2002,February,23,3,U Got It Bad,Usher,1,1,23
2002-02-23,2002,February,23,4,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,4,4,9
2002-02-23,2002,February,23,18,Family Affair,Mary J. Blige,14,1,31
2002-02-23,2002,February,23,69,Foolish,Ashanti,78,69,2
2002-03-02,2002,March,02,1,Always On Time,Ja Rule Featuring Ashanti,1,1,16
2002-03-02,2002,March,02,2,How You Remind Me,Nickelback,2,1,26
2002-03-02,2002,March,02,3,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,4,3,10
2002-03-02,2002,March,02,6,U Got It Bad,Usher,3,1,24
2002-03-02,2002,March,02,21,Family Affair,Mary J. Blige,18,1,32
2002-03-02,2002,March,02,51,Foolish,Ashanti,69,51,3
2002-03-09,2002,March,09,1,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,3,1,11
2002-03-09,2002,March,09,2,Always On Time,Ja Rule Featuring Ashanti,1,1,17
2002-03-09,2002,March,09,3,How You Remind Me,Nickelback,2,1,27
2002-03-09,2002,March,09,7,U Got It Bad,Usher,6,1,25
2002-03-09,2002,March,09,23,Family Affair,Mary J. Blige,21,1,33
2002-03-09,2002,March,09,29,Foolish,Ashanti,51,29,4
2002-03-16,2002,March,16,1,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,1,1,12
2002-03-16,2002,March,16,2,Always On Time,Ja Rule Featuring Ashanti,2,1,18
2002-03-16,2002,March,16,3,How You Remind Me,Nickelback,3,1,28
2002-03-16,2002,March,16,9,U Got It Bad,Usher,7,1,26
2002-03-16,2002,March,16,20,Foolish,Ashanti,29,20,5
2002-03-16,2002,March,16,24,Family Affair,Mary J. Blige,23,1,34
2002-03-23,2002,March,23,1,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,1,1,13
2002-03-23,2002,March,23,2,Always On Time,Ja Rule Featuring Ashanti,2,1,19
2002-03-23,2002,March,23,4,How You Remind Me,Nickelback,3,1,29
2002-03-23,2002,March,23,11,Foolish,Ashanti,20,11,6
2002-03-23,2002,March,23,15,U Got It Bad,Usher,9,1,27
2002-03-23,2002,March,23,25,Family Affair,Mary J. Blige,24,1,35
2002-03-30,2002,March,30,1,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,1,1,14
2002-03-30,2002,March,30,3,How You Remind Me,Nickelback,4,1,30
2002-03-30,2002,March,30,4,Always On Time,Ja Rule Featuring Ashanti,2,1,20
2002-03-30,2002,March,30,9,Foolish,Ashanti,11,9,7
2002-03-30,2002,March,30,18,U Got It Bad,Usher,15,1,28
2002-03-30,2002,March,30,28,Family Affair,Mary J. Blige,25,1,36
2002-04-06,2002,April,06,1,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,1,1,15
2002-04-06,2002,April,06,4,Foolish,Ashanti,9,4,8
2002-04-06,2002,April,06,6,How You Remind Me,Nickelback,3,1,31
2002-04-06,2002,April,06,9,Always On Time,Ja Rule Featuring Ashanti,4,1,21
2002-04-06,2002,April,06,23,U Got It Bad,Usher,18,1,29
2002-04-06,2002,April,06,35,Family Affair,Mary J. Blige,28,1,37
2002-04-13,2002,April,13,1,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,1,1,16
2002-04-13,2002,April,13,3,Foolish,Ashanti,4,3,9
2002-04-13,2002,April,13,9,How You Remind Me,Nickelback,6,1,32
2002-04-13,2002,April,13,12,Always On Time,Ja Rule Featuring Ashanti,9,1,22
2002-04-13,2002,April,13,29,U Got It Bad,Usher,23,1,30
2002-04-13,2002,April,13,37,Family Affair,Mary J. Blige,35,1,38
2002-04-20,2002,April,20,1,Foolish,Ashanti,3,1,10
2002-04-20,2002,April,20,3,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,1,1,17
2002-04-20,2002,April,20,9,How You Remind Me,Nickelback,9,1,33
2002-04-20,2002,April,20,17,Always On Time,Ja Rule Featuring Ashanti,12,1,23
2002-04-20,2002,April,20,36,U Got It Bad,Usher,29,1,31
2002-04-20,2002,April,20,38,Family Affair,Mary J. Blige,37,1,39
2002-04-27,2002,April,27,1,Foolish,Ashanti,1,1,11
2002-04-27,2002,April,27,3,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,3,1,18
2002-04-27,2002,April,27,14,How You Remind Me,Nickelback,9,1,34
2002-04-27,2002,April,27,21,Always On Time,Ja Rule Featuring Ashanti,17,1,24
2002-04-27,2002,April,27,36,U Got It Bad,Usher,36,1,32
2002-04-27,2002,April,27,47,Family Affair,Mary J. Blige,38,1,40
2002-05-04,2002,May,04,1,Foolish,Ashanti,1,1,12
2002-05-04,2002,May,04,5,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,3,1,19
2002-05-04,2002,May,04,14,How You Remind Me,Nickelback,14,1,35
2002-05-04,2002,May,04,27,Always On Time,Ja Rule Featuring Ashanti,21,1,25
2002-05-04,2002,May,04,46,Family Affair,Mary J. Blige,47,1,41
2002-05-04,2002,May,04,49,Hot In Herre,Nelly,NA,49,1
2002-05-11,2002,May,11,1,Foolish,Ashanti,1,1,13
2002-05-11,2002,May,11,9,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,5,1,20
2002-05-11,2002,May,11,14,How You Remind Me,Nickelback,14,1,36
2002-05-11,2002,May,11,29,Hot In Herre,Nelly,49,29,2
2002-05-11,2002,May,11,34,Always On Time,Ja Rule Featuring Ashanti,27,1,26
2002-05-18,2002,May,18,1,Foolish,Ashanti,1,1,14
2002-05-18,2002,May,18,10,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,9,1,21
2002-05-18,2002,May,18,16,How You Remind Me,Nickelback,14,1,37
2002-05-18,2002,May,18,25,Hot In Herre,Nelly,29,25,3
2002-05-18,2002,May,18,46,Always On Time,Ja Rule Featuring Ashanti,34,1,27
2002-05-25,2002,May,25,1,Foolish,Ashanti,1,1,15
2002-05-25,2002,May,25,11,Hot In Herre,Nelly,25,11,4
2002-05-25,2002,May,25,19,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,10,1,22
2002-05-25,2002,May,25,23,How You Remind Me,Nickelback,16,1,38
2002-06-01,2002,June,01,1,Foolish,Ashanti,1,1,16
2002-06-01,2002,June,01,7,Hot In Herre,Nelly,11,7,5
2002-06-01,2002,June,01,22,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,19,1,23
2002-06-01,2002,June,01,26,How You Remind Me,Nickelback,23,1,39
2002-06-08,2002,June,08,1,Foolish,Ashanti,1,1,17
2002-06-08,2002,June,08,5,Hot In Herre,Nelly,7,5,6
2002-06-08,2002,June,08,23,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,22,1,24
2002-06-08,2002,June,08,29,How You Remind Me,Nickelback,26,1,40
2002-06-15,2002,June,15,1,Foolish,Ashanti,1,1,18
2002-06-15,2002,June,15,3,Hot In Herre,Nelly,5,3,7
2002-06-15,2002,June,15,32,How You Remind Me,Nickelback,29,1,41
2002-06-15,2002,June,15,33,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,23,1,25
2002-06-22,2002,June,22,1,Foolish,Ashanti,1,1,19
2002-06-22,2002,June,22,2,Hot In Herre,Nelly,3,2,8
2002-06-22,2002,June,22,32,How You Remind Me,Nickelback,32,1,42
2002-06-22,2002,June,22,35,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,33,1,26
2002-06-29,2002,June,29,1,Hot In Herre,Nelly,2,1,9
2002-06-29,2002,June,29,3,Foolish,Ashanti,1,1,20
2002-06-29,2002,June,29,35,How You Remind Me,Nickelback,32,1,43
2002-06-29,2002,June,29,43,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,35,1,27
2002-07-06,2002,July,06,1,Hot In Herre,Nelly,1,1,10
2002-07-06,2002,July,06,3,Foolish,Ashanti,3,1,21
2002-07-06,2002,July,06,38,How You Remind Me,Nickelback,35,1,44
2002-07-13,2002,July,13,1,Hot In Herre,Nelly,1,1,11
2002-07-13,2002,July,13,5,Foolish,Ashanti,3,1,22
2002-07-13,2002,July,13,39,How You Remind Me,Nickelback,38,1,45
2002-07-13,2002,July,13,54,Dilemma,Nelly Featuring Kelly Rowland,NA,54,1
2002-07-20,2002,July,20,1,Hot In Herre,Nelly,1,1,12
2002-07-20,2002,July,20,9,Foolish,Ashanti,5,1,23
2002-07-20,2002,July,20,26,Dilemma,Nelly Featuring Kelly Rowland,54,26,2
2002-07-20,2002,July,20,39,How You Remind Me,Nickelback,39,1,46
2002-07-27,2002,July,27,1,Hot In Herre,Nelly,1,1,13
2002-07-27,2002,July,27,8,Dilemma,Nelly Featuring Kelly Rowland,26,8,3
2002-07-27,2002,July,27,13,Foolish,Ashanti,9,1,24
2002-07-27,2002,July,27,45,How You Remind Me,Nickelback,39,1,47
2002-08-03,2002,August,03,1,Hot In Herre,Nelly,1,1,14
2002-08-03,2002,August,03,3,Dilemma,Nelly Featuring Kelly Rowland,8,3,4
2002-08-03,2002,August,03,17,Foolish,Ashanti,13,1,25
2002-08-03,2002,August,03,45,How You Remind Me,Nickelback,45,1,48
2002-08-10,2002,August,10,1,Hot In Herre,Nelly,1,1,15
2002-08-10,2002,August,10,2,Dilemma,Nelly Featuring Kelly Rowland,3,2,5
2002-08-10,2002,August,10,20,Foolish,Ashanti,17,1,26
2002-08-10,2002,August,10,50,How You Remind Me,Nickelback,45,1,49
2002-08-17,2002,August,17,1,Dilemma,Nelly Featuring Kelly Rowland,2,1,6
2002-08-17,2002,August,17,2,Hot In Herre,Nelly,1,1,16
2002-08-17,2002,August,17,21,Foolish,Ashanti,20,1,27
2002-08-24,2002,August,24,1,Dilemma,Nelly Featuring Kelly Rowland,1,1,7
2002-08-24,2002,August,24,2,Hot In Herre,Nelly,2,1,17
2002-08-24,2002,August,24,27,Foolish,Ashanti,21,1,28
2002-08-31,2002,August,31,1,Dilemma,Nelly Featuring Kelly Rowland,1,1,8
2002-08-31,2002,August,31,2,Hot In Herre,Nelly,2,1,18
2002-08-31,2002,August,31,34,Foolish,Ashanti,27,1,29
2002-09-07,2002,September,07,1,Dilemma,Nelly Featuring Kelly Rowland,1,1,9
2002-09-07,2002,September,07,3,Hot In Herre,Nelly,2,1,19
2002-09-07,2002,September,07,47,Foolish,Ashanti,34,1,30
2002-09-14,2002,September,14,1,Dilemma,Nelly Featuring Kelly Rowland,1,1,10
2002-09-14,2002,September,14,4,Hot In Herre,Nelly,3,1,20
2002-09-14,2002,September,14,50,Foolish,Ashanti,47,1,31
2002-09-21,2002,September,21,1,Dilemma,Nelly Featuring Kelly Rowland,1,1,11
2002-09-21,2002,September,21,5,Hot In Herre,Nelly,4,1,21
2002-09-21,2002,September,21,49,Foolish,Ashanti,50,1,32
2002-09-21,2002,September,21,60,A Moment Like This,Kelly Clarkson,NA,60,1
2002-09-28,2002,September,28,1,Dilemma,Nelly Featuring Kelly Rowland,1,1,12
2002-09-28,2002,September,28,7,Hot In Herre,Nelly,5,1,22
2002-09-28,2002,September,28,52,A Moment Like This,Kelly Clarkson,60,52,2
2002-10-05,2002,October,05,1,A Moment Like This,Kelly Clarkson,52,1,3
2002-10-05,2002,October,05,2,Dilemma,Nelly Featuring Kelly Rowland,1,1,13
2002-10-05,2002,October,05,12,Hot In Herre,Nelly,7,1,23
2002-10-05,2002,October,05,43,Lose Yourself,Eminem,NA,43,1
2002-10-12,2002,October,12,1,A Moment Like This,Kelly Clarkson,1,1,4
2002-10-12,2002,October,12,2,Dilemma,Nelly Featuring Kelly Rowland,2,1,14
2002-10-12,2002,October,12,18,Lose Yourself,Eminem,43,18,2
2002-10-12,2002,October,12,23,Hot In Herre,Nelly,12,1,24
2002-10-19,2002,October,19,1,Dilemma,Nelly Featuring Kelly Rowland,2,1,15
2002-10-19,2002,October,19,2,A Moment Like This,Kelly Clarkson,1,1,5
2002-10-19,2002,October,19,9,Lose Yourself,Eminem,18,9,3
2002-10-19,2002,October,19,35,Hot In Herre,Nelly,23,1,25
2002-10-26,2002,October,26,1,Dilemma,Nelly Featuring Kelly Rowland,1,1,16
2002-10-26,2002,October,26,3,A Moment Like This,Kelly Clarkson,2,1,6
2002-10-26,2002,October,26,6,Lose Yourself,Eminem,9,6,4
2002-10-26,2002,October,26,39,Hot In Herre,Nelly,35,1,26
2002-11-02,2002,November,02,1,Dilemma,Nelly Featuring Kelly Rowland,1,1,17
2002-11-02,2002,November,02,2,Lose Yourself,Eminem,6,2,5
2002-11-02,2002,November,02,5,A Moment Like This,Kelly Clarkson,3,1,7
2002-11-09,2002,November,09,1,Lose Yourself,Eminem,2,1,6
2002-11-09,2002,November,09,2,Dilemma,Nelly Featuring Kelly Rowland,1,1,18
2002-11-09,2002,November,09,5,A Moment Like This,Kelly Clarkson,5,1,8
2002-11-16,2002,November,16,1,Lose Yourself,Eminem,1,1,7
2002-11-16,2002,November,16,3,Dilemma,Nelly Featuring Kelly Rowland,2,1,19
2002-11-16,2002,November,16,9,A Moment Like This,Kelly Clarkson,5,1,9
2002-11-23,2002,November,23,1,Lose Yourself,Eminem,1,1,8
2002-11-23,2002,November,23,6,Dilemma,Nelly Featuring Kelly Rowland,3,1,20
2002-11-23,2002,November,23,11,A Moment Like This,Kelly Clarkson,9,1,10
2002-11-30,2002,November,30,1,Lose Yourself,Eminem,1,1,9
2002-11-30,2002,November,30,9,Dilemma,Nelly Featuring Kelly Rowland,6,1,21
2002-11-30,2002,November,30,22,A Moment Like This,Kelly Clarkson,11,1,11
2002-11-30,2002,November,30,67,"Bump, Bump, Bump",B2K & P. Diddy,NA,67,1
2002-12-07,2002,December,07,1,Lose Yourself,Eminem,1,1,10
2002-12-07,2002,December,07,11,Dilemma,Nelly Featuring Kelly Rowland,9,1,22
2002-12-07,2002,December,07,25,A Moment Like This,Kelly Clarkson,22,1,12
2002-12-07,2002,December,07,45,"Bump, Bump, Bump",B2K & P. Diddy,67,45,2
2002-12-14,2002,December,14,1,Lose Yourself,Eminem,1,1,11
2002-12-14,2002,December,14,17,Dilemma,Nelly Featuring Kelly Rowland,11,1,23
2002-12-14,2002,December,14,22,"Bump, Bump, Bump",B2K & P. Diddy,45,22,3
